,user_id,item_id,sentiment,app_name
6218144,Pineapplesarereallytasty,209000.0,2,Batman™: Arkham Origins
6218384,Pineapplesarereallytasty,22000.0,2,World of Goo
6218424,Pineapplesarereallytasty,55230.0,2,Saints Row: The Third
6218544,triraquer,304930.0,2,Unturned
6219644,triraquer,304350.0,2,Wildlife Park 2
6219680,triraquer,271590.0,2,Grand Theft Auto V
6219840,eduardox23,440.0,1,Team Fortress 2
6220320,uglypotatolol,227940.0,2,Heroes & Generals
6220640,uglypotatolol,200210.0,0,Realm of the Mad God
6221241,uglypotatolol,730.0,0,Counter-Strike: Global Offensive
6221401,educatedpotato,221001.0,2,FTL: Faster Than Light - Soundtrack
6221404,educatedpotato,248820.0,2,Risk of Rain
6221825,LevitatingBacon,8980.0,2,Borderlands
6222065,LevitatingBacon,22380.0,2,Fallout: New Vegas
6222225,LevitatingBacon,213250.0,2,Borderlands 2: Sir Hammerlock’s Big Game Hunt
6222249,LevitatingBacon,22370.0,2,Fallout 3: Game of the Year Edition
6222269,LevitatingBacon,205633.0,1,Tropico 4: Megalopolis DLC
6222277,derpy33074,220860.0,2,McPixel
6222505,EGFranco,238460.0,0,BattleBlock Theater®
6223785,EGFranco,440.0,2,Team Fortress 2
6224266,EggsAU,250320.0,0,The Wolf Among Us
6224326,EggsAU,207610.0,2,The Walking Dead
6224406,EggsAU,220240.0,2,Far Cry 3
6224566,LordfegonIV,4700.0,2,Medieval II: Total War™
6224626,LordfegonIV,339280.0,1,Strife®
6225106,LordfegonIV,231430.0,2,Company of Heroes 2
6225267,76561198067019784,105600.0,2,Terraria
6225987,DaEpicGamer64,233450.0,1,Prison Architect
6226347,DaEpicGamer64,346110.0,2,ARK: Survival Evolved
6227347,DaEpicGamer64,227940.0,2,Heroes & Generals
6227667,DaEpicGamer64,4560.0,2,Company of Heroes - Legacy Edition
6227867,DaEpicGamer64,48800.0,0,Ship Simulator Extremes
6227879,Eigthmark,221100.0,1,DayZ
6228120,76561198082605926,222880.0,2,Insurgency
6228660,crazygamerxd,730.0,0,Counter-Strike: Global Offensive
6228820,Fregus,208090.0,1,Loadout
6229240,Fregus,440.0,0,Team Fortress 2
6229720,Ejay2287,730.0,2,Counter-Strike: Global Offensive
6229881,76561198059003890,237310.0,2,Elsword
6230361,liniers,265630.0,1,Fistful of Frags
6230961,liniers,4000.0,2,Garry's Mod
6231401,liniers,262410.0,0,World of Guns: Gun Disassembly
6231701,lookas69,274190.0,1,Broforce
6232181,lookas69,4000.0,1,Garry's Mod
6232621,eljong,250900.0,1,The Binding of Isaac: Rebirth
6232741,eljong,113200.0,2,The Binding of Isaac
6232981,exdddddddddd,222880.0,0,Insurgency
6233521,exdddddddddd,730.0,2,Counter-Strike: Global Offensive
6233681,76561198084008606,440.0,2,Team Fortress 2
6234161,76561198084008606,550.0,1,Left 4 Dead 2
6234421,76561198084008606,310370.0,0,The Way of Life Free Edition
6234501,76561198084008606,248820.0,1,Risk of Rain
6234921,76561198084008606,208090.0,0,Loadout
6235341,76561198084466412,4000.0,1,Garry's Mod
6235781,76561198050768603,218040.0,0,Democracy 2
6235793,76561198010339484,206420.0,1,Saints Row IV
6236073,76561198010339484,4000.0,2,Garry's Mod
6236515,readmedude,404410.0,2,Endless Sky
6236605,readmedude,252490.0,0,Rust
6237325,readmedude,440.0,2,Team Fortress 2
6237805,76561198073573143,440.0,2,Team Fortress 2
6238285,eldoubleu,252490.0,0,Rust
6239005,210396,1250.0,2,Killing Floor
6239205,210396,24980.0,2,Mass Effect 2
6239227,210396,200710.0,1,Torchlight II
6239867,210396,550.0,2,Left 4 Dead 2
6240127,210396,240.0,2,Counter-Strike: Source
6240267,210396,440.0,2,Team Fortress 2
6240747,phantom9120,261030.0,2,The Walking Dead: Season 2
6240809,phantom9120,34870.0,2,Sniper: Ghost Warrior 2
6240909,phantom9120,440.0,2,Team Fortress 2
6241389,phantom9120,550.0,2,Left 4 Dead 2
6241649,penguin5774,249130.0,1,LEGO® Marvel™ Super Heroes
6241849,penguin5774,255710.0,1,Cities: Skylines
6242129,penguin5774,211820.0,2,Starbound
6243029,penguin5774,440.0,2,Team Fortress 2
6243509,76561198038291513,440.0,1,Team Fortress 2
6243989,eamonflame,311210.0,2,Call of Duty®: Black Ops III
6244349,76561198054114081,440.0,2,Team Fortress 2
6244829,76561198061207244,25000.0,2,Overgrowth
6244949,76561198046413183,210770.0,2,Sanctum 2
6245429,nutritionalvalue,209870.0,2,Blacklight: Retribution
6245589,76561198070944952,273110.0,0,Counter-Strike Nexon: Zombies
6246229,elite_m8,274920.0,2,FaceRig
6246319,elite_m8,105600.0,0,Terraria
6247039,elite_m8,4000.0,2,Garry's Mod
6247479,elite_m8,440.0,2,Team Fortress 2
6247959,Pun123,6060.0,2,"Star Wars: Battlefront 2 (Classic, 2005)"
6248019,Pun123,730.0,2,Counter-Strike: Global Offensive
6248179,Pun123,4000.0,2,Garry's Mod
6248619,Pun123,104700.0,1,Super MNC
6249019,eliteknightaust,311210.0,0,Call of Duty®: Black Ops III
6249381,EliteCookies,211820.0,0,Starbound
6250281,EliteCookies,440.0,2,Team Fortress 2
6250761,elitex101,219640.0,2,Chivalry: Medieval Warfare
6251041,SirWheaticus,730.0,1,Counter-Strike: Global Offensive
6251201,EllieMewcon,221100.0,0,DayZ
6251441,ellioshow,8870.0,2,BioShock Infinite
6251542,elliottgame,299360.0,0,Block N Load
6252182,elliottgame,1520.0,0,DEFCON
6252246,elliottgame,409510.0,0,Genesis Online
6252326,elliottgame,355180.0,2,Codename CURE
6252646,PassiveAggressivePancake,22650.0,0,Alien Breed 2: Assault
6252718,elmattothefatto,233450.0,2,Prison Architect
6253078,Elmepo,45760.0,0,Ultra Street Fighter® IV
6253218,Elmepo,290770.0,2,The Fall
6253518,AwesomeElmo,200210.0,1,Realm of the Mad God
6254118,76561198065948218,50300.0,2,Spec Ops: The Line
6254438,ElocSweg,397040.0,2,Sphere III: Enchanted World
6254522,ElocSweg,225600.0,2,Blade Symphony
6254802,76561198094051303,440.0,0,Team Fortress 2
6255283,elshelen,333980.0,1,AKIBA'S TRIP: Undead ＆ Undressed
6255684,ElTioDarc,17500.0,1,Zombie Panic! Source
6256224,ElTioDarc,224260.0,1,No More Room in Hell
6256764,ElTioDarc,233720.0,1,Surgeon Simulator
6257004,ElTioDarc,440.0,2,Team Fortress 2
6257484,ElvishClock,19500.0,1,Eternity's Child
6257508,ElvishClock,45760.0,0,Ultra Street Fighter® IV
6257649,76561198089991627,4000.0,1,Garry's Mod
6258089,76561198089991627,440.0,1,Team Fortress 2
6258569,1546328127418,221100.0,2,DayZ
6258810,sayan9001,440.0,2,Team Fortress 2
6259290,Emerald7,17520.0,2,Synergy
6259628,cherlovesaliens,301910.0,2,Saints Row: Gat out of Hell
6259728,cherlovesaliens,271590.0,2,Grand Theft Auto V
6259888,WaifuActivist,221100.0,1,DayZ
6260128,WaifuActivist,252490.0,0,Rust
6260848,WaifuActivist,282070.0,2,This War of Mine
6261209,WaifuActivist,730.0,2,Counter-Strike: Global Offensive
6261369,WaifuActivist,218230.0,2,PlanetSide 2
6261549,76561198103976113,20500.0,2,Red Faction Guerrilla Steam Edition
6261689,696969696969699,440.0,2,Team Fortress 2
6262170,theempireendures,265630.0,0,Fistful of Frags
6262771,theempireendures,230410.0,1,Warframe
6263011,theempireendures,440.0,2,Team Fortress 2
6263492,theempireendures,31280.0,2,Poker Night at the Inventory
6263560,theempireendures,208090.0,2,Loadout
6263980,theempireendures,391460.0,2,WARMODE
6264100,76561198047856001,261030.0,0,The Walking Dead: Season 2
6264160,76561198042607997,242860.0,2,Verdun
6264640,certifiedweabooz,265930.0,2,Goat Simulator
6265180,XXXLAWXXX,440.0,2,Team Fortress 2
6265660,XXXLAWXXX,212800.0,1,Super Crate Box
6265721,EndercashZ,208090.0,2,Loadout
6266141,EndercashZ,440.0,2,Team Fortress 2
6266621,EndercashZ,113400.0,2,APB Reloaded
6266801,76561198147285284,271590.0,2,Grand Theft Auto V
6266961,76561198147285284,304050.0,0,Trove
6267801,dynk_ender,730.0,2,Counter-Strike: Global Offensive
6267961,76561198116613588,227300.0,2,Euro Truck Simulator 2
6268201,76561198116613588,240.0,2,Counter-Strike: Source
6268341,EnergeticMooMoo,440.0,2,Team Fortress 2
6268821,EnergeticMooMoo,304930.0,1,Unturned
6269921,05461025,304930.0,2,Unturned
6271021,MONATE,440.0,2,Team Fortress 2
6271502,breakleaf,4000.0,2,Garry's Mod
6271942,breakleaf,226740.0,2,Monster Loves You!
6272392,breakleaf,113020.0,1,Monaco: What's Yours Is Mine
6273592,breakleaf,240.0,0,Counter-Strike: Source
6273732,entirionn,268750.0,2,Magicite
6273892,emersyn,730.0,2,Counter-Strike: Global Offensive
6274052,EnviroReal,4000.0,0,Garry's Mod
6274493,76561198072628860,440.0,0,Team Fortress 2
6274973,76561198072628860,34900.0,2,Bad Rats: the Rats' Revenge
6275033,76561198072628860,730.0,1,Counter-Strike: Global Offensive
6275193,76561198072628860,22380.0,1,Fallout: New Vegas
6275353,76561198072628860,105600.0,1,Terraria
6276073,76561198072628860,200710.0,2,Torchlight II
6276713,76561198072628860,98800.0,2,Dungeons of Dredmor
6277073,EnvyMan35,230410.0,0,Warframe
6277313,EnvyMan35,250420.0,2,8BitMMO
6277793,EnvyMan35,265930.0,0,Goat Simulator
6278333,EnvyMan35,440.0,2,Team Fortress 2
6278813,EnvyMan35,218680.0,2,Scribblenauts Unlimited
6279113,EnvyMan35,4000.0,0,Garry's Mod
6279553,dinglenips12,253710.0,2,theHunter Classic
6279953,_Esdeath_,367120.0,2,Seduce Me the Otome
6280033,_Esdeath_,355840.0,0,Survarium
6280433,_Esdeath_,418340.0,2,RWBY: Grimm Eclipse
6280973,Ep1cbunny,4700.0,2,Medieval II: Total War™
6281033,Ep1cbunny,208090.0,2,Loadout
6281453,Ep1cbunny,214560.0,2,Mark of the Ninja
6281813,76561198072290541,304050.0,0,Trove
6282653,EpicDemoManHasKitteh,230410.0,0,Warframe
6282893,EpicFaceLolAidan,550.0,2,Left 4 Dead 2
6283153,76561197990577342,211400.0,2,Deadlight
6283453,PipingWind,107410.0,2,Arma 3
6284293,PipingWind,210770.0,0,Sanctum 2
6284773,PipingWind,322920.0,2,theHunter: Primal
6285133,PipingWind,252490.0,2,Rust
6285853,PipingWind,4000.0,0,Garry's Mod
6286294,76561198044920971,252490.0,0,Rust
6287014,eraqkiwi,202970.0,0,Call of Duty®: Black Ops II
6287195,testicularsoundexpress,250400.0,2,How to Survive
6287735,76561198087306814,440.0,2,Team Fortress 2
6288215,76561198152281826,39140.0,2,FINAL FANTASY VII
6288275,o18824,252490.0,1,Rust
6288995,o18824,220200.0,2,Kerbal Space Program
6289075,o18824,4000.0,1,Garry's Mod
6289515,76561198108005377,440.0,0,Team Fortress 2
6289995,76561198068836720,205910.0,1,Tiny and Big: Grandpa's Leftovers
6290101,Hawkez,62000.0,2,Flight Control HD
6290171,Hawkez,12500.0,2,PuzzleQuest: Challenge of the Warlords
6290204,Hawkez,63900.0,2,Fantasy Wars
6290224,Hawkez,22100.0,2,Mount & Blade
6290344,Hawkez,107100.0,2,Bastion
6290704,Hawkez,38600.0,2,Faerie Solitaire
6290770,Hawkez,107310.0,2,Cthulhu Saves the World
6290878,Hawkez,107300.0,2,Breath of Death VII
6290942,Hawkez,42910.0,0,Magicka
6291262,Hawkez,105600.0,2,Terraria
6291982,76561198072077235,105600.0,2,Terraria
6292702,76561198072077235,241600.0,0,Rogue Legacy
6292943,76561198072077235,248820.0,2,Risk of Rain
6293363,76561198072077235,440.0,1,Team Fortress 2
6293843,76561198091815938,550.0,2,Left 4 Dead 2
6294103,jet-this,236850.0,2,Europa Universalis IV
6294383,76561198034567618,357070.0,0,UBERMOSH
6294527,actualdentist,105600.0,0,Terraria
6295247,actualdentist,440.0,2,Team Fortress 2
6295727,actualdentist,113200.0,2,The Binding of Isaac
6295967,actualdentist,244770.0,2,StarMade
6297368,actualdentist,301520.0,0,Robocraft
6298088,actualdentist,8190.0,0,Just Cause 2
6298248,actualdentist,259080.0,2,Just Cause 2: Multiplayer Mod
6298400,payasobobnovesloquetepaso,440.0,1,Team Fortress 2
6298880,prsteam,200710.0,2,Torchlight II
6299520,prsteam,730.0,1,Counter-Strike: Global Offensive
6299680,prsteam,209650.0,0,Call of Duty®: Advanced Warfare - Gold Edition
6299820,76561198017390058,24980.0,2,Mass Effect 2
6299840,76561198017390058,203160.0,2,Tomb Raider
6300080,76561198052193514,203160.0,1,Tomb Raider
6300320,Esodota,730.0,2,Counter-Strike: Global Offensive
6300480,Esodota,351800.0,1,Dev Guy
6300510,Esodota,236090.0,2,Dust: An Elysian Tail
6300910,76561198068981727,107100.0,0,Bastion
6301270,jackbb,3483.0,2,Peggle Extreme
6301274,jackbb,70300.0,2,VVVVVV
6301354,jackbb,8870.0,2,BioShock Infinite
6301454,76561198030626433,230410.0,2,Warframe
6301694,76561198030626433,224260.0,1,No More Room in Hell
6302234,76561198030626433,49520.0,2,Borderlands 2
6302474,76561198030626433,550.0,2,Left 4 Dead 2
6302734,76561198030626433,231430.0,2,Company of Heroes 2
6302895,76561198030626433,223710.0,0,Cry of Fear
6303135,76561198030626433,208090.0,2,Loadout
6303555,76561198030626433,48705.0,1,Mount & Blade: Warband - Napoleonic Wars
6303612,195862,730.0,1,Counter-Strike: Global Offensive
6303772,195862,24240.0,2,PAYDAY™ The Heist
6303893,195862,440.0,2,Team Fortress 2
6304373,EternalDerpness,209650.0,2,Call of Duty®: Advanced Warfare - Gold Edition
6304513,L4N7Y8postalcode,4000.0,2,Garry's Mod
6304953,76561198030662162,272510.0,1,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution
6305194,76561198030662162,4000.0,1,Garry's Mod
6305634,ethanbro,233720.0,1,Surgeon Simulator
6305875,ethanbro,221100.0,1,DayZ
6306115,ethanbro,113200.0,2,The Binding of Isaac
6306355,ethanol10,319560.0,2,Reprisal Universe
6306363,ethanol10,250180.0,2,METAL SLUG 3
6306523,ethanol10,261980.0,0,Half-Life: Before
6306599,ethanol10,220.0,2,Half-Life 2
6306740,76561198055706765,322330.0,0,Don't Starve Together
6307160,TheAlphaTerran,220.0,1,Half-Life 2
6307300,TheAlphaTerran,282070.0,1,This War of Mine
6307660,TheAlphaTerran,4560.0,2,Company of Heroes - Legacy Edition
6307860,TheAlphaTerran,22380.0,1,Fallout: New Vegas
6308020,TheAlphaTerran,55150.0,0,"Warhammer 40,000: Space Marine"
6308121,Ettannis,233130.0,2,Shadow Warrior
6308361,EucHellscythe,206500.0,1,AirMech Strike
6309361,EucHellscythe,258090.0,2,99 Spirits
6309523,EucHellscythe,9940.0,1,Blade Kitten
6309634,EucHellscythe,242860.0,1,Verdun
6310114,EucHellscythe,244870.0,2,Electronic Super Joy
6310294,adowhal,209650.0,2,Call of Duty®: Advanced Warfare - Gold Edition
6310434,adowhal,440.0,1,Team Fortress 2
6310914,adowhal,209160.0,1,Call of Duty®: Ghosts
6311054,adowhal,304930.0,1,Unturned
6312154,76561198065337651,212070.0,1,Star Conflict
6312634,76561198065337651,391720.0,0,Layers of Fear
6312834,76561198065337651,440.0,1,Team Fortress 2
6313314,76561198065337651,223470.0,1,POSTAL 2
6313734,76561198065337651,319630.0,1,Life is Strange - Episode 1
6313934,76561198065337651,243470.0,2,Watch_Dogs™
6314094,76561198065337651,265930.0,2,Goat Simulator
6314634,seek83,234140.0,1,Mad Max
6314834,seek83,61600.0,2,Zen Bound 2
6314864,seek83,220780.0,2,Thomas Was Alone
6314924,seek83,6310.0,1,The Longest Journey
6314975,everreddie,227940.0,0,Heroes & Generals
6315295,everreddie,291480.0,0,Warface
6315655,76561198085927668,208090.0,2,Loadout
6316077,MarkoUbi,113020.0,1,Monaco: What's Yours Is Mine
6317277,MarkoUbi,417860.0,1,Emily is Away
6317577,rascalewez,221100.0,0,DayZ
6317817,rascalewez,239070.0,2,Hammerwatch
6318617,rascalewez,204300.0,2,Awesomenauts - the 2D moba
6319577,76561198079031371,49520.0,1,Borderlands 2
6319817,76561198079031371,24240.0,2,PAYDAY™ The Heist
6319938,n0thingirl,730.0,2,Counter-Strike: Global Offensive
6320099,76561198035107243,49520.0,0,Borderlands 2
6320340,Exayne11,233450.0,2,Prison Architect
6320700,EXC-2_Stroke,252490.0,2,Rust
6321420,EXC-2_Stroke,17700.0,0,INSURGENCY: Modern Infantry Combat
6321469,EXC-2_Stroke,222880.0,1,Insurgency
6322009,EXC-2_Stroke,346010.0,1,Besiege
6322369,EXC-2_Stroke,4000.0,2,Garry's Mod
6322809,EXC-2_Stroke,223470.0,2,POSTAL 2
6323229,EXC-2_Stroke,6220.0,2,FlatOut
6323249,76561198044120729,4000.0,2,Garry's Mod
6323689,76561198044120729,221100.0,2,DayZ
6323930,04061993,550.0,1,Left 4 Dead 2
6324191,04061993,730.0,1,Counter-Strike: Global Offensive
6324351,04061993,208480.0,0,Assassin’s Creed® III
6324412,UltiEplosem,8870.0,2,BioShock Infinite
6324512,76561198055549430,109600.0,2,Neverwinter
6325112,pkfaction,730.0,0,Counter-Strike: Global Offensive
6325272,pkfaction,33930.0,1,Arma 2: Operation Arrowhead
6325632,pkfaction,107410.0,1,Arma 3
6326472,exratchet,238460.0,2,BattleBlock Theater®
6327753,exratchet,730.0,2,Counter-Strike: Global Offensive
6327913,76561198122699359,214420.0,2,Gear Up
6328333,76561198093955912,301520.0,1,Robocraft
6329054,76561198076783639,223710.0,2,Cry of Fear
6329295,TKDG,302830.0,1,BLOCKADE 3D
6329416,76561198039199593,255260.0,2,Pro Cycling Manager 2014
6329426,76561198039199593,301520.0,2,Robocraft
6330146,76561198133624222,238320.0,2,Outlast
6330506,EyesScream,730.0,0,Counter-Strike: Global Offensive
6330666,EyesScream,203160.0,1,Tomb Raider
6330907,Kawaiiboo_Hunter,282440.0,0,Quake Live™
6331028,Kawaiiboo_Hunter,440.0,2,Team Fortress 2
6331508,76561198023563213,222880.0,2,Insurgency
6332048,legitlink,440.0,2,Team Fortress 2
6332528,Frenzieddd,273110.0,0,Counter-Strike Nexon: Zombies
6333168,Fishda,550.0,1,Left 4 Dead 2
6333428,Fishda,250420.0,0,8BitMMO
6333908,fyredefyre,255710.0,0,Cities: Skylines
6334189,fyredefyre,440.0,2,Team Fortress 2
6334669,fjackfair,335330.0,1,Brick-Force
6334789,deanmarra,252950.0,2,Rocket League®
6335669,deanmarra,105600.0,2,Terraria
6336389,viny143,240.0,2,Counter-Strike: Source
6336529,gamesgamer,4000.0,1,Garry's Mod
6336970,76561198095458431,216110.0,2,Tiny Troopers
6336991,76561198082706194,338170.0,0,Ratz Instagib
6337087,76561198082706194,365450.0,2,Hacknet
6337283,76561198082706194,11590.0,0,Hospital Tycoon
6337287,76561198082706194,239160.0,2,Thief
6337528,joaodiniz67,105600.0,1,Terraria
6338248,joaodiniz67,202970.0,1,Call of Duty®: Black Ops II
6338428,facinorousFabulist,105600.0,2,Terraria
6339148,kishacat,346010.0,2,Besiege
6339508,agente_perry,620.0,2,Portal 2
6339949,76561198101431323,730.0,1,Counter-Strike: Global Offensive
6340109,76561198101431323,204360.0,0,Castle Crashers®
6341509,76561197960438497,730.0,2,Counter-Strike: Global Offensive
6341669,76561198071717436,252490.0,2,Rust
6342389,76561198071717436,201810.0,2,Wolfenstein: The New Order
6342469,76561198071717436,730.0,1,Counter-Strike: Global Offensive
6342630,76561198071717436,220240.0,2,Far Cry 3
6342790,76561198057735047,204360.0,2,Castle Crashers®
6344190,76561198057735047,209360.0,2,All Zombies Must Die!: Scorepocalypse
6344239,76561198057735047,244870.0,0,Electronic Super Joy
6344419,csgoloungeone,21660.0,2,Street Fighter® IV
6344450,Faibl,335300.0,0,DARK SOULS™ II: Scholar of the First Sin
6344650,76561198030053959,232090.0,1,Killing Floor 2
6344891,dotodev,208090.0,2,Loadout
6345311,Failkills007,227480.0,2,God Mode
6345353,Failkills007,232430.0,2,Gone Home
6345553,Failkills007,4000.0,0,Garry's Mod
6345994,Failkills007,242760.0,0,The Forest
6346394,FairHeaven,230410.0,1,Warframe
6346634,FairHeaven,550.0,1,Left 4 Dead 2
6346894,FairHeaven,361630.0,1,404Sight
6346955,FairHeaven,277430.0,1,Halo: Spartan Assault
6347075,FairHeaven,4000.0,1,Garry's Mod
6347515,FairHeaven,274940.0,1,Depth
6348075,76561198078392578,8190.0,2,Just Cause 2
6348235,FakerAU,209160.0,0,Call of Duty®: Ghosts
6348375,76561198084722297,440.0,2,Team Fortress 2
6348856,76561198066976901,223470.0,2,POSTAL 2
6349276,CptBonnie,238460.0,0,BattleBlock Theater®
6350556,CptBonnie,332800.0,2,Five Nights at Freddy's 2
6350576,jmkammerss,247730.0,0,Nether: Resurrected
6350976,76561198063709432,273350.0,2,Evolve Stage 2
6351216,fall3n_archon,2870.0,2,X Rebirth
6351455,fall3n_archon,346110.0,2,ARK: Survival Evolved
6352455,fallenrecruit,620.0,2,Portal 2
6352895,makemericaokagain,346110.0,2,ARK: Survival Evolved
6353895,makemericaokagain,206210.0,0,Gotham City Impostors Free to Play
6354135,makemericaokagain,4000.0,0,Garry's Mod
6354575,76561198079350354,227940.0,1,Heroes & Generals
6354895,Mezlinthedrezzin,242760.0,0,The Forest
6355295,Mezlinthedrezzin,12830.0,0,Operation Flashpoint: Dragon Rising
6355329,Mezlinthedrezzin,22320.0,2,The Elder Scrolls III: Morrowind® Game of the Year Edition
6355369,Mezlinthedrezzin,221100.0,0,DayZ
6355612,76561198074920496,730.0,2,Counter-Strike: Global Offensive
6355772,exton,346010.0,2,Besiege
6356132,76561198084316097,440.0,0,Team Fortress 2
6356613,rayoz12,221100.0,2,DayZ
6356853,fancyidiot,109600.0,0,Neverwinter
6357454,CobaltK9,243470.0,0,Watch_Dogs™
6357614,ninehcg,4000.0,1,Garry's Mod
6358054,fattysteveE,730.0,2,Counter-Strike: Global Offensive
6358216,76561198039434070,252490.0,2,Rust
6358936,Fappymeals,417860.0,2,Emily is Away
6359236,farnellthedog,11610.0,2,Dragon Nest
6359428,farsel,15320.0,0,IL-2 Sturmovik: 1946
6359472,farsel,12900.0,1,AudioSurf
6359552,farsel,263280.0,0,SPINTIRES™
6360032,farsel,25700.0,0,Madballs in Babo:Invasion
6360080,farsel,9050.0,2,DOOM 3
6360140,farsel,8800.0,0,Civilization IV: Beyond the Sword
6360149,farsel,24010.0,2,Train Simulator
6360310,FashionPolice,440.0,1,Team Fortress 2
6360791,FashionPolice,233720.0,1,Surgeon Simulator
6361031,Yippy_Fastfail,304930.0,2,Unturned
6362131,peacelandandbread,231430.0,1,Company of Heroes 2
6362292,banterismyfirstandlastname,239030.0,2,"Papers, Please"
6362532,demonbloodmane,440.0,0,Team Fortress 2
6363012,FatPimp,271590.0,2,Grand Theft Auto V
6363172,FatPimp,1520.0,1,DEFCON
6363236,NoCnNoJustice,730.0,2,Counter-Strike: Global Offensive
6363396,pushky,440.0,2,Team Fortress 2
6363876,76561198046378596,282140.0,2,SOMA
6364236,76561198046378596,261030.0,2,The Walking Dead: Season 2
6364296,Ludzz420,223710.0,1,Cry of Fear
6364536,FatCatJohnny,8870.0,2,BioShock Infinite
6364636,FatCatJohnny,210770.0,2,Sanctum 2
6365116,FatCatJohnny,227300.0,0,Euro Truck Simulator 2
6365357,profile_edit,221640.0,2,Super Hexagon
6365437,bonjarden,248820.0,1,Risk of Rain
6365857,4301945,440.0,1,Team Fortress 2
6366337,BigBlack-Chicken,11360.0,2,Chains
6366346,BigBlack-Chicken,327640.0,2,CaesarIA
6366410,BigBlack-Chicken,203770.0,2,Crusader Kings II
6366591,YellaMella,212160.0,0,Vindictus
6367091,YellaMella,440.0,2,Team Fortress 2
6367571,dr_crazy_mii,208090.0,2,Loadout
6367991,Aidenthegod,730.0,1,Counter-Strike: Global Offensive
6368152,LANGA326,222880.0,0,Insurgency
6368692,LANGA326,4000.0,2,Garry's Mod
6369132,76561198027754729,317620.0,2,Space Hulk Ascension
6369212,76561198027754729,409160.0,2,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist"
6369441,76561198027754729,15620.0,2,"Warhammer 40,000: Dawn of War II"
6369541,76561198027754729,105600.0,2,Terraria
6370262,JoinFaze,4000.0,2,Garry's Mod
6370703,santiagoivanov,224260.0,2,No More Room in Hell
6371243,santiagoivanov,113420.0,2,Fallen Earth Free2Play
6371483,santiagoivanov,99900.0,2,Spiral Knights
6372443,FaZeWeaver,440.0,2,Team Fortress 2
6372923,FaZeWeaver,250760.0,0,Shovel Knight: Treasure Trove
6373283,FaZeWeaver,550.0,0,Left 4 Dead 2
6373543,FaZeWeaver,102700.0,0,A.V.A. Alliance of Valiant Arms™
6373784,FaZeWeaver,4000.0,1,Garry's Mod
6374224,76561198018572079,224260.0,0,No More Room in Hell
6374764,76561198075741467,4700.0,1,Medieval II: Total War™
6374824,76561198056280925,10220.0,0,Postal III
6374864,76561198060734387,730.0,2,Counter-Strike: Global Offensive
6375025,sniperspot111,730.0,0,Counter-Strike: Global Offensive
6375186,fedexplus,320.0,2,Half-Life 2: Deathmatch
6375223,fedexplus,300.0,0,Day of Defeat: Source
6375363,fedexplus,105300.0,2,Critical Mass
6375383,fedexplus,20.0,2,Team Fortress Classic
6375423,fedexplus,417860.0,1,Emily is Away
6375723,regulusleo,440.0,2,Team Fortress 2
6376203,76561198081498297,238370.0,1,Magicka 2
6376483,76561198063620984,247730.0,1,Nether: Resurrected
6376883,76561198063620984,107410.0,1,Arma 3
6377723,76561198063620984,730.0,1,Counter-Strike: Global Offensive
6377883,76561198063620984,49520.0,1,Borderlands 2
6378123,76561198063620984,359550.0,1,Tom Clancy's Rainbow Six® Siege
6378243,76561198063620984,263300.0,1,BlazBlue: Calamity Trigger
6378323,76561198063620984,222940.0,1,THE KING OF FIGHTERS XIII STEAM EDITION
6378421,FFFtrooper,304930.0,2,Unturned
6379521,FFFtrooper,218230.0,2,PlanetSide 2
6379702,Avondale71,416640.0,1,Diabolical
6379750,TheThirdHalf,289760.0,2,ROCKETSROCKETSROCKETS
6380560,TheThirdHalf,232430.0,2,Gone Home
6380760,TheThirdHalf,440.0,2,Team Fortress 2
6381240,TheThirdHalf,237870.0,1,Planet Explorers
6382140,TheThirdHalf,67370.0,2,The Darkness II
6382220,TheThirdHalf,224540.0,1,Ace of Spades: Battle Builder
6382500,TheThirdHalf,221640.0,2,Super Hexagon
6382580,TheThirdHalf,108600.0,2,Project Zomboid
6383140,TheThirdHalf,219830.0,2,King Arthur's Gold
6383580,atiadosgato,440.0,1,Team Fortress 2
6384060,atiadosgato,218680.0,1,Scribblenauts Unlimited
6384360,76561198064163195,207610.0,0,The Walking Dead
6384440,76561198064163195,221100.0,2,DayZ
6384680,76561198064163195,550.0,2,Left 4 Dead 2
6384940,feraldog,217920.0,2,Alien Rage - Unlimited
6384974,fereleth,239700.0,0,Hate Plus
6385019,fereleth,39800.0,2,Nation Red
6385437,def10rd,440.0,2,Team Fortress 2
6385917,def10rd,17510.0,1,Age of Chivalry
6385973,76561198049802579,224480.0,2,Octodad: Dadliest Catch
6386453,Feytico,440.0,0,Team Fortress 2
6386933,ffortissimo,210770.0,2,Sanctum 2
6387413,FictionDaddy,107410.0,0,Arma 3
6388253,FictionDaddy,440.0,2,Team Fortress 2
6388733,FictionDaddy,311210.0,0,Call of Duty®: Black Ops III
6389093,76561198083654102,730.0,2,Counter-Strike: Global Offensive
6389253,76561198083654102,230410.0,2,Warframe
6389493,76561198045321868,218230.0,0,PlanetSide 2
6389674,76561198023738675,249190.0,2,Ancient Space
6389694,76561198023738675,8930.0,2,Sid Meier's Civilization® V
6389794,76561198033029557,246580.0,0,The Typing of The Dead: Overkill
